bank_code,bank_name,listed,state_owned,fy,total_assets,cash_bank_balances,investments,gross_loans,net_loans,total_deposits,borrowings,total_liabilities,shareholders_equity,paid_up_capital,reserves,interest_income,interest_expense,net_interest_income,non_interest_income,operating_income,operating_expenses,personnel_expenses,provision_loan_losses,profit_before_tax,profit_after_tax,roa,roe,nim,profit_margin,asset_growth,loan_growth,deposit_growth,equity_growth,profit_growth,cost_income,assets_per_employee,loans_per_employee,deposits_per_employee,profit_per_employee,assets_per_branch,gross_npl_pct,net_npl_pct,provision_coverage_pct,car_pct,cet1_pct,loan_deposit_ratio,asset_share_pct,loan_share_pct,deposit_share_pct,profit_share_pct,asset_rank,loan_rank,deposit_rank,profit_rank,branches,employees,atms,extension_counters,branchless_banking_centers,mobile_banking_users,internet_banking_users,debit_cards,credit_cards,qr_users,digital_transactions_count,agriculture,manufacturing,construction,wholesale_retail,transportation,tourism,consumption,real_estate,hydropower,sme,retail,corporate,housing,vehicle,margin_lending,other_sectors,current_deposits,savings_deposits,fixed_deposits,call_deposits,other_deposits,casa_ratio,fixed_deposit_share,cost_of_deposits_pct,gdp_growth_pct,inflation_pct,remittance_usd_mn,policy_rate_pct,bank_rate_pct,ticker,share_price_eoy,market_cap,pe_ratio,pb_ratio,eps,bvps,dividend_per_share,dividend_yield_pct,annual_return_pct,price_volatility,digital_account_opening,mobile_banking,digital_lending,qr_ecosystem,api_open_banking,ai_initiatives,digital_customer_acquisition,core_banking_upgrade,fintech_partnership,digital_index
MBL,Machhapuchchhre Bank,True,False,2020,124540.41,9778.36,11932.41,92336.3,,104098.9,1214.22,112968.82,11571.59,8458.48,2157.91,11352.89,7490.99,3861.9,1199.11,5061.01,2552.61,1502.91,587.92,1861.02,1265.15,,,,24.99797471255738,,,,,,50.43677052604124,,,,,,,,,13.0,9.54,88.70055303178036,3.298043929276178,3.752677598458657,3.463197930001104,2.591492922376066,17.0,15.0,17.0,19.0,,,,,,,,,,,,7267.5,11514.0,3686.0,19731.6,1843.0,4009.0,16919.6,6754.5,6878.0,14478.1,39767.2,20311.1,4797.5,1292.0,5776.0,8569.0,9035.8,27971.4,59315.6,7776.2,,35.55,56.98,,-2.3696206292072,5.05635826238499,8107.7,5.0,6.0,MBL,,,,,,,5.98,,,,,,,,,,,,,
MBL,Machhapuchchhre Bank,True,False,2021,158213.55,9385.27,19603.81,117286.55,,131617.96,1202.31,145349.42,12864.13,9053.09,2508.52,11155.48,6803.99,4351.49,1466.34,5817.83,2850.5,1769.51,497.8,2280.34,1607.47,1.137009716857724,13.1567230267821,4.151732504352459,27.63006138027409,27.03792287178113,27.02106322215641,26.43549547593682,11.16994293783309,27.05766114689958,48.99593147273124,,,,,,,,,12.0,8.64,89.11135683914263,3.407365402626646,3.646541142949215,3.606886499840219,2.908429881739135,17.0,17.0,16.0,18.0,,,148.0,,63.0,468088.0,41316.0,313312.0,7125.0,,,8972.4,14215.1,4550.7,24360.4,2275.4,4949.5,20888.7,8339.1,8491.5,17874.5,49096.1,25075.9,5923.0,1595.1,7131.0,10579.2,11424.4,35365.7,74995.9,9831.9,,35.55,56.98,,4.838149614115,4.12676744440695,8226.0,3.0,4.0,MBL,,,,,9.25,137.92,7.1,,,,,,,,,,,,,
MBL,Machhapuchchhre Bank,True,False,2022,178727.31,6047.35,24127.4,131180.69,,145026.05,1286.24,164241.54,14485.77,10257.16,3600.49,15232.37,10354.33,4878.04,1354.17,6352.88,3396.53,1923.72,501.23,2426.69,1686.66,1.001160856537257,12.33393906376257,3.926505562664921,26.54953343995165,12.96586796769303,11.84631997445573,10.18712795730916,12.60590494654517,4.92637498678048,53.46441299064362,,,,,,4.5,2.02,100.0,13.37,10.53,90.45319099568665,3.59661290919566,3.969864150468355,3.877538164899402,2.836102131019693,17.0,16.0,17.0,20.0,,,163.0,,59.0,618902.0,49211.0,395170.0,9184.0,,,10035.3,15899.1,5089.8,27246.2,2544.9,5535.8,23363.3,9326.9,9497.5,19991.9,54912.2,28046.4,6624.6,1784.1,7975.8,11832.5,12588.3,38968.5,82635.8,10833.4,,35.55,56.98,,5.6313145568451,7.6702057938028,9411.7,6.0,7.0,MBL,,,,,14.2,136.13,6.58,,,,,,,,,,,,,
MBL,Machhapuchchhre Bank,True,False,2023,186574.2,10767.42,27418.53,126137.68,,154179.63,3395.0,170422.41,16151.79,10257.16,4415.22,19284.51,13912.11,5372.4,1396.77,6866.92,3338.12,2120.53,1148.26,2335.24,1625.53,0.8899662090091005,10.61135416789065,4.17568322075101,23.67189365829222,4.390425839229617,-3.844323429004692,6.311679867168696,11.50108002543186,-3.62432262578114,48.61160462041206,,,,,,3.99,1.8,100.0,12.4,9.68,81.81215637889389,3.018751675924031,3.20658481022447,3.080868569951295,2.873256634440122,18.0,17.0,18.0,15.0,,,223.0,,65.0,921923.0,67398.0,567921.0,14156.0,,,9259.7,16168.5,5224.1,26015.9,2207.2,5694.2,24043.8,9181.3,10853.0,19433.6,60834.4,22646.4,6425.6,2011.3,7640.2,11623.6,9867.5,46932.3,85107.2,12272.7,,36.84,55.2,,1.98254843461849,7.11587261530826,10764.4,7.5,8.5,MBL,,,,,17.54,142.76,6.34,,,,,,,,,,,,,
MBL,Machhapuchchhre Bank,True,False,2024,189610.79,6744.940000000001,35597.02,131855.61,,158646.91,2091.13,172497.06,17113.73,11621.36,5821.3,16598.69,11610.5,4988.19,1361.14,6386.17,3322.09,2085.35,1398.19,1653.84,1045.2,0.5556840532100976,6.283984137328981,3.866914523242058,16.36661723693544,1.627550861801907,4.533086386240814,2.897451498618842,5.955624732614773,-35.70097137548983,52.0200683664857,,,,,,3.6,1.62,100.0,12.9,10.05,83.11262412863887,2.749786012546972,3.136299257875655,2.800104073767823,1.961689620612381,19.0,18.0,19.0,17.0,,,240.0,,56.0,1057054.0,66254.0,587887.0,14368.0,,,8465.1,15532.6,5419.3,25131.7,1925.1,5854.4,25527.2,9770.5,11867.0,17853.2,60073.4,24657.0,6131.3,3098.6,6816.9,13211.9,12342.7,58001.3,75500.1,12818.7,,44.34,47.59,,3.67787459697703,4.6850965426577,11254.5,6.5,7.5,MBL,200.0,23242.0,101.52,1.49,1.97,134.66,3.6,1.8,,,,,,,,,,,,
MBL,Machhapuchchhre Bank,True,False,2025,217453.96,7725.87,45513.26,141436.05,,184176.05,2143.48,198546.59,18907.37,11621.36,6318.76,14580.77,8824.05,5756.72,1590.83,7440.67,3736.38,2465.78,556.66,2721.74,1883.64,0.925474387060044,10.45853680204103,4.212876455871358,25.31546218284106,14.68438056716075,7.265856947611105,16.09179781692565,10.48070759559721,80.21814006888634,50.21563918303056,,,,,,,,,,,76.79394253487357,2.803601427011651,3.194790338671555,2.858289948888108,3.565717141429285,19.0,17.0,19.0,14.0,,,244.0,,41.0,1189376.0,80076.0,618680.0,15757.0,,,9453.2,17345.5,6051.8,28065.0,2149.8,6537.7,28506.8,10910.9,13252.1,19937.1,67085.1,27534.9,6846.9,3460.3,7612.6,14754.0,14328.9,67334.8,87649.4,14881.4,,44.34,47.59,,4.43073194983359,2.65334269811436,,5.0,6.0,MBL,250.53,29114.1,12526.5,1.89,0.02,132.7,6.48,2.59,25.27,,,,,,,,,,,
NABIL,Nabil Bank,True,False,2020,237721.26,19371.81,33471.81,148231.39,,190806.47,,211919.78,25801.48,10097.5,12661.67,16462.91,9479.25,6983.67,2140.48,9124.14,3174.31,2009.68,856.76,5095.01,3463.24,,,,37.9568923756102,,,,,,34.79023776487428,118.2692835820896,73.74696019900499,94.92859203980099,1.723004975124378,1997.657647058824,0.74,,,12.81,10.69,77.68677340972768,6.295267202050193,6.02433297242134,6.347815125182088,7.093990395201902,4.0,4.0,4.0,2.0,119.0,2010.0,,,,,,,,,,11772.6,18651.5,5970.9,31963.0,2985.5,6494.2,27407.9,10941.6,11141.7,23452.9,64418.5,32901.8,7771.5,2092.9,9356.5,13880.9,16562.0,51269.7,108721.5,14253.2,,35.55,56.98,,-2.3696206292072,5.05635826238499,8107.7,5.0,6.0,NABIL,,,,,6.94,141.53,13.72,,,,,,,,,,,,,
NABIL,Nabil Bank,True,False,2021,291066.22,7285.64,39889.09,198021.42,,223474.47,,257208.12,33858.11,13844.45,15691.97,17188.72,9112.83,8075.88,1565.8,11659.65,4606.11,3411.79,827.52,6255.46,4527.55,1.712427079400594,15.17794540659767,4.664730374318117,38.83092545659604,22.4401300918563,33.58939695566505,17.12101272037578,31.22545683425912,30.73162703133483,39.50470211369981,134.3796029547553,91.42263157894737,103.1738088642659,2.09028162511542,2156.046074074074,0.84,,,12.69,10.82,88.61030971457276,6.268546328056704,6.156658672415776,6.124141788111197,8.191793135217464,4.0,3.0,4.0,1.0,135.0,2166.0,148.0,,63.0,468088.0,41316.0,313312.0,7125.0,,,15806.7,25042.7,8017.0,42915.6,4008.5,8719.5,36799.6,14690.9,14959.5,31489.3,86492.4,44176.0,10434.5,2810.1,12562.7,18637.4,19397.6,60047.6,127335.8,16693.5,,35.55,56.98,,4.838149614115,4.12676744440695,8226.0,3.0,4.0,NABIL,,,,,,,13.08,,,,,,,,,,,,,
NABIL,Nabil Bank,True,False,2022,419818.1,11051.54,62455.04,300205.65,,326222.31,10720.73,366836.35,52981.75,22832.91,27249.12,23340.75,14421.88,8918.87,2043.27,11473.17,4072.759999999999,2658.93,1118.82,6287.56,4256.02,1.197387501809015,9.80199645646596,3.580243040587899,37.095414780745,44.23456627842284,51.60261450503689,45.97743983910107,56.48171147178622,-5.997283298914413,35.49812301221021,187.8380760626398,134.3202013422819,145.9607651006712,1.904259507829978,1817.394372294372,1.62,2.02,100.0,13.37,10.53,92.02486794971198,8.448195174951127,9.084992979554004,8.722153414966785,7.156455593695489,1.0,1.0,1.0,3.0,231.0,2235.0,163.0,,59.0,618902.0,49211.0,395170.0,9184.0,,,23758.8,37641.4,12050.2,64505.9,6025.1,13106.2,55313.0,22081.7,22485.5,47331.3,130005.7,66400.4,15683.9,4223.8,18882.8,28013.6,28316.1,87655.9,185881.5,24368.8,,35.55,56.98,,5.6313145568451,7.6702057938028,9411.7,6.0,7.0,NABIL,,,,,,,7.46,,,,,,,,,,,,,
NABIL,Nabil Bank,True,False,2023,481203.55,39076.81,76452.98,331123.17,,396843.5,,424290.87,56912.68,27057.0,26668.62,46251.16,28502.32,17748.84,3545.85,21496.1,6557.070000000001,4525.1,5426.27,9281.21,6404.94,1.421706126595293,11.65653254673599,5.622692783136369,29.79582342843586,14.62191601553149,10.29878018618236,21.64817912055126,7.419403851326156,50.49130408221762,30.50353319904541,200.1678660565724,137.7384234608985,165.0763311148087,2.664284525790349,1956.111991869919,3.39,1.8,100.0,12.4,9.68,83.43923234222055,7.785824744381019,8.417584081420992,7.929858609334234,11.32125297483954,2.0,2.0,2.0,2.0,246.0,2404.0,223.0,,65.0,921923.0,67398.0,567921.0,14156.0,,,24063.9,42018.5,13576.2,67609.7,5736.0,14798.1,62484.7,23860.3,28204.7,50503.6,158095.4,58853.0,16698.8,5226.9,19855.3,30207.2,25398.0,120799.2,219057.6,31588.7,,36.84,55.2,,1.98254843461849,7.11587261530826,10764.4,7.5,8.5,NABIL,,,,,,,9.47,,,,,,,,,,,,,
NABIL,Nabil Bank,True,False,2024,557019.89,34470.44,102940.71,385724.1,,462097.42,,498342.96,58676.93,27057.0,28537.03,46413.43,30096.11,16317.31,3983.67,20311.36,7025.990000000001,4660.88,4637.74,8596.06,6197.11,1.193791193926425,10.72260733469037,4.552520650598278,30.5105615773636,15.75556539431182,16.48961321552944,16.44323769949614,3.099924305093338,-3.24483913978898,34.59143060829014,231.7054450915142,160.4509567387687,192.220224625624,2.577832778702163,2094.059736842105,4.45,1.62,100.0,12.9,10.05,83.4724634472099,8.078050316822438,9.17477996252685,8.155979011627776,11.63108148181514,2.0,1.0,2.0,1.0,266.0,2404.0,240.0,,56.0,1057054.0,66254.0,587887.0,14368.0,,,24763.5,45438.3,15853.3,73519.0,5631.6,17126.2,74676.2,28582.2,34715.2,52227.0,175735.9,72130.4,17936.2,9064.5,19941.9,38649.6,35951.2,168942.8,219912.2,37337.5,,44.34,47.59,,3.67787459697703,4.6850965426577,11254.5,6.5,7.5,NABIL,524.0,141778.7,36.44,3.68,14.38,142.41,9.16,1.75,,,,,,,,,,,,
NABIL,Nabil Bank,True,False,2025,636787.37,7519.09,117289.49,410992.04,,524625.96,,574253.22,62534.15,27057.0,31621.65,40470.0,24143.0,16327.28,4312.0,21006.4,7570.0,5049.0,4201.0,8732.66,5922.14,0.9921434051255477,9.77161493817232,4.09864421724907,28.19207479625257,14.3204006593014,6.550780726431138,13.53146269459804,6.573656801744732,-4.437068246327714,36.03663645365221,265.1071482098251,171.1040965861782,218.4121398834305,2.465503746877602,2376.072276119403,4.48,,,11.81,,78.34001199635642,8.210004449838468,9.2835836313508,8.141846393131868,11.21056895794527,2.0,1.0,2.0,1.0,268.0,2402.0,244.0,,41.0,1189376.0,80076.0,618680.0,15757.0,,,27297.0,50087.1,17475.2,81040.7,6207.7,18878.3,82316.3,31506.4,38266.9,57570.4,193715.4,79510.1,19771.2,9991.9,21982.2,42603.8,40815.9,191803.3,249669.5,42389.8,,44.34,47.59,,4.43073194983359,2.65334269811436,,5.0,6.0,NABIL,529.8,143348.0,35.97,3.35,14.73,157.97,8.76,1.65,1.11,,,,,,,,,,,
NBL,Nepal Bank Limited,True,True,2020,190426.56,4965.06,32083.79,104588.24,106768.1,142114.28,1000.0,160244.53,30182.03,11282.82,12985.44,11526.84,5908.02,5618.82,1553.06,7171.88,3044.33,2224.85,879.63,3575.17,2332.89,,,,32.52829104781452,,,,,,42.44814469846121,,,,,,,,,16.68,15.93,73.59446214694259,5.042822327154262,4.250613738153008,4.727906638010558,4.778617494907245,6.0,12.0,8.0,10.0,,,,,,,,,,,,8172.1,12947.2,4144.8,22187.5,2072.4,4508.0,19025.5,7595.3,7734.1,16280.1,44716.9,22839.2,5394.7,1452.8,6495.0,9635.6,12284.8,38029.2,80644.0,10572.3,,35.55,56.98,,-2.3696206292072,5.05635826238499,8107.7,5.0,6.0,NBL,,,,,13.1,146.66,8.27,,,,,,,,,,,,,
NBL,Nepal Bank Limited,True,True,2021,222645.48,6528.39,30009.31,135420.47,141878.84,162813.38,,189430.33,33215.15,12636.76,16414.13,11887.17,5466.72,6420.44,953.78,8189.0,3343.72,2353.46,497.62,4572.42,2961.23,1.433759593120851,9.34183507846879,5.350172499989688,36.16106972768348,16.9193415036222,29.47963365670938,14.56510915018534,10.0494234483234,26.93397459803077,40.83184760043962,,,,,,,,,17.91,14.64,83.17527097588663,4.795003371096867,4.210340533100512,4.461772407924841,5.357816829366879,8.0,10.0,10.0,9.0,,,148.0,,63.0,468088.0,41316.0,313312.0,7125.0,,,10859.9,17205.4,5508.0,29484.9,2754.0,5990.7,25282.9,10093.3,10277.8,21634.6,59424.1,30350.8,7168.9,1930.6,8631.1,12804.7,14132.2,43748.0,92771.1,12162.2,,35.55,56.98,,4.838149614115,4.12676744440695,8226.0,3.0,4.0,NBL,,,,,10.55,176.4,9.37,,,,,,,,,,,,,
NBL,Nepal Bank Limited,True,True,2022,260077.88,13723.88,42786.91,171480.5,177574.15,196076.15,7304.18,224614.27,35463.61,14405.9,17635.51,16439.95,9725.36,6714.59,968.76,8069.86,3239.63,2451.9,853.66,3856.79,2923.28,1.211161606100853,8.512908503298544,4.375737228852683,36.22466808593954,16.8125577936727,26.6281973471219,20.42999782941672,6.769380839767392,-1.2815620536061,40.14481044280818,,,,,,4.02,1.81,110.0,14.87,11.53,87.45607255140413,5.233668321893503,5.189439767807203,5.242456474899095,4.915466447041637,6.0,8.0,5.0,7.0,,,163.0,,59.0,618902.0,49211.0,395170.0,9184.0,,,13589.5,21530.0,6892.4,36895.9,3446.2,7496.4,31637.7,12630.2,12861.1,27072.4,74360.2,37979.5,8970.8,2415.9,10800.5,16023.1,17019.4,52685.7,111724.2,14646.9,,35.55,56.98,,5.6313145568451,7.6702057938028,9411.7,6.0,7.0,NBL,,,,,12.59,174.67,8.12,,,,,,,,,,,,,
NBL,Nepal Bank Limited,True,True,2023,296735.6,28987.88,56946.18,178556.57,183808.33,244514.0,262.3,260212.93,36522.67,14694.02,21828.26,25158.12,15751.16,9406.95,1019.38,10625.89,5178.21,3885.52,1113.35,4411.61,3437.58,1.234733038431469,9.550653263371855,5.37483072864254,32.3509842469666,14.09490111192846,4.126457527240701,24.70359092628043,2.98632880296168,17.59325141621739,48.73201209498687,,,,,,3.96,1.78,110.0,13.9,10.68,73.02509058785999,4.801151980318409,4.53914155649432,4.885959951473946,6.076202556346961,10.0,12.0,10.0,7.0,,,223.0,,65.0,921923.0,67398.0,567921.0,14156.0,,,13049.6,22786.2,7362.2,36664.0,3110.6,8024.9,33884.8,12939.2,15295.1,27387.6,85733.4,31915.4,9055.6,2834.5,10767.3,16381.0,15648.9,74430.1,134971.7,19463.3,,36.84,55.2,,1.98254843461849,7.11587261530826,10764.4,7.5,8.5,NBL,,,,,16.68,186.41,9.36,,,,,,,,,,,,,
NBL,Nepal Bank Limited,True,True,2024,340353.23,61365.94,46407.77,194667.77,201538.99,283083.75,,304717.54,35635.69,14694.02,21906.74,25158.12,15751.16,9406.95,1019.38,10625.89,5178.21,3885.52,1113.35,4411.61,3437.58,1.07915249432328,9.527877296546096,5.040909175430521,32.3509842469666,14.69915642073281,9.023022787680102,15.77404565791733,-2.428573814565027,0.0,48.73201209498687,,,,,,3.87,1.74,110.0,14.4,11.05,68.76684726693072,4.935892895015005,4.630340586823031,4.996403406738096,6.451841758538755,10.0,12.0,10.0,6.0,,,240.0,,56.0,1057054.0,66254.0,587887.0,14368.0,,,12947.9,23758.0,8289.1,38440.4,2944.5,8954.6,39045.5,14944.6,18151.3,27307.6,91886.0,37714.4,9378.2,4739.5,10426.9,20208.5,22023.9,103495.4,134719.6,22873.2,,44.34,47.59,,3.67787459697703,4.6850965426577,11254.5,6.5,7.5,NBL,229.5,33722.7,1207.89,0.95,,,0.08,0.03,,,,,,,,,,,,
NBL,Nepal Bank Limited,True,True,2025,398641.67,74871.81,60728.43,220499.78,227541.87,332092.37,,361025.01,37616.66,14694.02,24341.19,23122.46,12983.18,10139.29,1473.81,11995.32,5292.96,3860.4,2254.37,4455.29,3078.03,0.8330314593510728,8.403907860976474,4.884432803093595,25.66025750042516,17.12586655928019,13.26979294004344,17.31241019662908,5.558949468917262,-10.4593929450369,44.12520883144426,,,,,,,,,,,66.3971231859377,5.139627509557921,4.980700230409456,5.153852975310474,5.826688928263142,8.0,10.0,8.0,9.0,,,244.0,,41.0,1189376.0,80076.0,618680.0,15757.0,,,14617.1,26820.8,9357.7,43395.9,3324.1,10109.0,44079.0,16871.1,20491.3,30828.0,103731.3,42576.3,10587.2,5350.5,11771.1,22813.6,25836.8,121413.0,158042.8,26833.1,,44.34,47.59,,4.43073194983359,2.65334269811436,,5.0,6.0,NBL,281.82,41410.6,13.45,1.1,,,8.38,2.97,22.8,,,,,,,,,,,
NICA,NIC Asia Bank,True,False,2020,251852.89,12294.51,29317.24,160185.66,,201630.38,,234617.35,17235.54,9717.65,5824.11,20723.32,13118.48,7604.83,3078.38,10683.21,5134.690000000001,2910.17,1113.71,4397.29,3098.54,,,,29.00382937338122,,,,,,48.06317576833182,,,,,,,,,13.16,8.18,79.44520066866907,6.66949703261103,6.510171383045615,6.707908677626142,6.346950543176015,3.0,2.0,3.0,4.0,,,,,,,,,,,,13226.3,20954.6,6708.2,35909.7,3354.1,7296.1,30792.1,12292.6,12517.4,26348.8,72372.8,36964.4,8731.1,2351.3,10511.9,15594.9,17501.5,54178.1,114889.0,15061.8,,35.55,56.98,,-2.3696206292072,5.05635826238499,8107.7,5.0,6.0,NICA,,,,,,,12.75,,,,,,,,,,,,,
NICA,NIC Asia Bank,True,False,2021,346147.52,23902.66,33293.73,263059.81,,287024.8,,325243.9,20903.62,11564.01,7740.06,23562.13,14334.63,9227.5,1840.7,11354.37,5330.52,3347.94,1225.62,4646.17,3258.93,1.089942396527788,17.08967895464923,4.360353815482066,28.70198874970606,37.44036052157274,64.22182235288727,42.35196104872687,21.28207181208131,5.176308842228927,46.9468583461698,,,,,,,,,12.41,7.51,91.65055075380246,7.454804495904523,8.178758947393398,7.865688514237257,5.896451812162042,1.0,1.0,1.0,7.0,,,148.0,,63.0,468088.0,41316.0,313312.0,7125.0,,,20124.1,31882.8,10206.7,54637.5,5103.4,11101.1,46851.0,18703.6,19045.5,40090.3,110116.8,56242.2,13284.5,3577.6,15994.0,23728.0,24913.8,77123.6,163546.7,21440.8,,35.55,56.98,,4.838149614115,4.12676744440695,8226.0,3.0,4.0,NICA,,,,,14.96,136.97,11.27,,,,,,,,,,,,,
NICA,NIC Asia Bank,True,False,2022,358569.84,27813.32,39048.16,252448.48,,289903.96,,333726.69,24843.15,11564.01,9852.07,32771.91,21482.31,11289.6,2369.65,13817.52,6987.01,4500.75,865.26,5996.2,4214.93,1.196204390367225,18.42722447945505,4.379987759265714,30.5042438874704,3.588735808362875,-4.033808889316837,1.003104958177836,18.84616157392836,29.33478166146559,50.56631001800612,,,,,,4.5,2.02,100.0,13.37,10.53,87.0800385065454,7.215667909913837,7.639738520907516,7.751115534453773,7.087363164537508,3.0,3.0,2.0,4.0,,,163.0,,59.0,618902.0,49211.0,395170.0,9184.0,,,20390.9,32305.6,10342.1,55362.0,5171.0,11248.3,47472.2,18951.6,19298.1,40621.9,111577.0,56987.9,13460.7,3625.1,16206.1,24042.6,25163.7,77897.2,165187.3,21655.8,,35.55,56.98,,5.6313145568451,7.6702057938028,9411.7,6.0,7.0,NICA,,,,,17.76,142.1,14.58,,,,,,,,,,,,,
NICA,NIC Asia Bank,True,False,2023,364089.29,20443.34,34321.04,271738.51,,311367.92,,334698.33,29390.96,11564.01,14292.72,38372.72,26113.9,12258.81,2712.01,15026.71,7767.95,4961.1,721.96,6168.37,4444.77,1.230115227354839,16.39104983929855,4.677266026766516,29.57912943019464,1.53929566413058,7.641174943893492,7.403817457340001,18.30609242386734,5.452996846922731,51.69428304665492,,,,,,3.99,1.8,100.0,12.4,9.68,87.2724813783,5.890927868770122,6.907948350715111,6.221857183203184,7.856492892201573,6.0,5.0,6.0,3.0,,,223.0,,65.0,921923.0,67398.0,567921.0,14156.0,,,19266.3,33641.2,10869.5,54130.3,4592.4,11847.8,50027.1,19103.2,22581.5,40434.7,126575.8,47119.5,13369.5,4184.8,15896.7,24184.7,19927.5,94780.4,171875.1,24784.9,,36.84,55.2,,1.98254843461849,7.11587261530826,10764.4,7.5,8.5,NICA,,,,,16.44,141.23,15.38,,,,,,,,,,,,,
NICA,NIC Asia Bank,True,False,2024,410467.84,16749.17,60089.19,282203.59,,354096.86,,380948.33,29519.51,14917.57,17268.91,38521.1,27757.85,10763.25,2285.55,13272.43,7351.91,4468.6,3886.81,946.72,701.5,0.1811357672222319,2.381580048504111,3.886055961444345,5.285392350910874,12.73823517302583,3.851158232964491,13.72297441560453,0.4373793846815355,-84.217406075005,55.39234337645781,,,,,,3.6,1.62,100.0,12.9,10.05,79.69672196471893,5.952713582557028,6.712455464631696,6.249778581848171,1.31661430239149,5.0,4.0,5.0,18.0,,,240.0,,56.0,1057054.0,66254.0,587887.0,14368.0,,,18117.5,33243.6,11598.6,53788.0,4120.2,12529.8,54634.6,20911.3,25398.3,38210.4,128572.0,52772.1,13122.5,6631.8,14589.9,28276.8,27548.7,129457.8,168514.7,28611.0,,44.34,47.59,,3.67787459697703,4.6850965426577,11254.5,6.5,7.5,NICA,443.2,66116.6,27.96,2.81,15.85,157.47,1.88,0.42,,,,,,,,,,,,
NICA,NIC Asia Bank,True,False,2025,374848.7,16167.21,48569.99,228325.9,,319065.9,,349148.16,25700.54,14917.57,21467.26,28714.13,18559.98,10154.16,1534.71,11654.96,6427.879999999999,3830.33,9724.75,-5553.06,-3863.16,-0.983847863436061,-13.99187432825577,3.977893617859372,-33.1460597033366,-8.67769323901234,-19.09178051207642,-9.893044518948846,-12.93710498582124,-650.6999287241624,55.15145483124782,,,,,,,,,,,71.56073400510678,4.832868301103656,5.157478446184601,4.95169081432107,-7.312934441869974,9.0,8.0,9.0,20.0,,,244.0,,41.0,1189376.0,80076.0,618680.0,15757.0,,,14658.5,26896.8,9384.2,43518.9,3333.6,10137.7,44203.9,16918.9,20549.3,30915.3,104025.3,42696.9,10617.2,5365.7,11804.4,22878.3,24823.3,116650.5,151843.5,25780.5,,44.34,47.59,,4.43073194983359,2.65334269811436,,5.0,6.0,NICA,413.64,61706.8,46.01,2.81,8.99,147.27,,,-6.67,,,,,,,,,,,
NIMB,Nepal Investment Mega Bank,True,False,2020,203153.97,10013.89,23582.66,135457.51,,166362.13,,175833.72,27320.25,14248.95,11415.59,15201.33,9423.66,5777.67,2299.16,8076.83,2564.35,1442.95,-1997.25,3512.27,2423.19,,,,30.00174573440322,,,,,,31.74946111283759,,,,,,,,,13.23,11.52,81.4232842534536,5.379866000656773,5.505184454217783,5.534592433220471,4.963585135811927,5.0,5.0,5.0,9.0,,,,,,,,,,,,10710.2,16968.3,5432.1,29078.4,2716.0,5908.1,24934.4,9954.2,10136.2,21336.3,58604.9,29932.5,7070.1,1904.0,8512.1,12628.2,14440.2,44701.5,94793.1,12427.3,,35.55,56.98,,-2.3696206292072,5.05635826238499,8107.7,5.0,6.0,NIMB,,,,,16.21,162.7,6.8,,,,,,,,,,,,,
NIMB,Nepal Investment Mega Bank,True,False,2021,227930.13,15554.03,35168.05,161911.53,,174557.7,,195695.22,32234.91,16257.33,14136.17,13712.05,8118.99,5593.05,2801.96,8395.02,2833.82,1708.09,-441.67,5058.87,3558.61,1.651004989513647,11.95063534377206,3.761689515492265,42.38953570092745,12.19575477653723,19.52938600451166,4.92634351339456,17.98907403848793,46.85641654183122,33.75596484582527,,,,,,,,,14.64,11.03,92.75530669801446,4.908816211874354,5.033970695385413,4.783616244873868,6.438669251342607,7.0,6.0,6.0,3.0,,,148.0,,63.0,468088.0,41316.0,313312.0,7125.0,,,12386.2,19623.7,6282.2,33629.0,3141.1,6832.7,28836.4,11511.9,11722.4,24675.3,67776.2,34616.7,8176.5,2202.0,9844.2,14604.4,15151.6,46903.7,99463.0,13039.5,,35.55,56.98,,4.838149614115,4.12676744440695,8226.0,3.0,4.0,NIMB,,,,,,,8.76,,,,,,,,,,,,,
NIMB,Nepal Investment Mega Bank,True,False,2022,244448.79,11148.24,44572.88,164816.43,,184791.07,3825.0,210456.88,33991.91,18307.54,14376.71,16703.93,10884.94,5818.99,1592.63,8067.25,3084.49,1874.39,-1306.89,5388.45,3797.6,1.607861756405218,11.46846549479501,3.561978595281531,47.07428181846354,7.247247215626995,1.794127941351675,5.86245694117189,5.450612395071075,6.715824437069529,38.23471443180762,,,,,,4.5,2.02,100.0,13.37,10.53,89.19068978820242,4.919156863890914,4.987767916643653,4.940729106650819,6.385626891466202,9.0,9.0,8.0,5.0,,,163.0,,59.0,618902.0,49211.0,395170.0,9184.0,,,12608.5,19975.8,6394.9,34232.4,3197.4,6955.3,29353.8,11718.4,11932.7,25118.0,68992.2,35237.8,8323.2,2241.5,10020.8,14866.4,16039.9,49653.4,105294.0,13803.9,,35.55,56.98,,5.6313145568451,7.6702057938028,9411.7,6.0,7.0,NIMB,,,,,,,8.3,,,,,,,,,,,,,
